SITE_ID,Agency Codes,MINISTRY,AGENCY,STYPE,NAME,VENDOR_ID,HOTSPOT_ID,ZipCode,county,district,ADDR,LATITUDE,LONGITUDE,E-MINISTRY,E_AGENCY,E_STYPE,E_NAME,E_CITY,E_AREA,E_ADDR
TPEE004102,379460000A,臺北市政府,臺北市信義區公所,行政機關,信義區行政大樓13F1301會議室,,TAIFO,110,臺北市,信義區,110臺北市信義區福德街86號13F1301會議室內,121.5826393,25.0378069,Taipei City Government,"Xinyi District Office, Taipei City",Government Agency,Xinyi Dist Administration Building 13F1301 meeting room,Taipei City,Xinyi District,"13F., No. 86, Fude St., Xinyi Dist., Taipei City 110 , Taiwan (R.O.C.)Inside of 1301 meeting room"
TPEE004103,379040300E,臺北市政府,臺北市立圖書館,圖書館,圖書館廣慈分館信義區行政大樓3F筆電區,,TAIFO,110,臺北市,信義區,110臺北市信義區福德街86號3F,121.5821501,25.037665,Taipei City Government,Taipei Public Library,Library,"Laptop Area, 3rd floor, Taipei Public Library Guangci Branch, Xinyi District Administrative Building",Taipei City,Xinyi District,"3F, No. 86, Fude Street, Xinyi District, Taipei City, 110"
TPEE004104,379040300E,臺北市政府,臺北市立圖書館,圖書館,圖書館廣慈分館信義區行政大樓4F期刊區,,TAIFO,110,臺北市,信義區,110臺北市信義區福德街86號4F,121.5823007,25.0378960,Taipei City Government,Taipei Public Library,Library,"Periodical Area, 4th floor, Taipei Public Library Guangci Branch, Xinyi District Administrative Building",Taipei City,Xinyi District,"4F, No. 86, Fude Street, Xinyi District, Taipei City, 110"
TPEE004105,379390000A,臺北市政府,臺北市中山區公所,行政機關,中山區行政大樓10F防災中心,,TAIFO,104,臺北市,中山區,104臺北市中山區松江路367號10F,121.5032376,25.1325943,Taipei City Government,"Zhongshan District Office, Taipei City",Government Agency,"Disaster Prevention Center, 10F, Zhongshan District Administration Center, Taipei City",Taipei City,Zhongshan District,"10F, No. 367, Songjiang Road, Zhongshan District, Taipei City 104"
TPEE004106,379120000J,臺北市政府,臺北市政府社會局,公眾服務,中正社會福利中心7F儲藏室門口,,TAIFO,100,臺北市,中正區,100臺北市中正區延平南路207號7F,121.5074718,25.0327518,Taipei City Government,"Department of Social Welfare, Taipei City Government?",Public Services,"Entrance of the Storage Room, 7th Floor, Zhongzheng Social Welfare Center",Taipei City,Zhongzheng District,"7F, No. 207, Yanping South Road, Zhongzheng District, Taipei City, 100"
TPEE004107,379380000A,臺北市政府,臺北市大同區公所,社區中心,大同大龍區民活動中心2F教室中央,,TAIFO,103,臺北市,大同區,103臺北市大同區重慶北路三段347號2F,121.5141592,25.0750481,Taipei City Government,"Datong District Office, Taipei City",Community Center,"2F Center of Classroom 1, Datong Dalong District Civic Center",Taipei City,Datong District,"2F.-2, No. 347, Sec. 3, Chongqing N. Rd., Datong Dist.,Taipei City 103?, Taiwan (R.O.C.)"
TPEE004108,379380000A,臺北市政府,臺北市大同區公所,社區中心,大同大龍區民活動中心2F重慶里辦公室前,,TAIFO,103,臺北市,大同區,103臺北市大同區重慶北路三段347號2F,121.5139229,25.0746721,Taipei City Government,"Datong District Office, Taipei City",Community Center,"2F Front of the Chongqing Village Office, Datong Dalong District Civic Center",Taipei City,Datong District,"2F.-2, No. 347, Sec. 3, Chongqing N. Rd., Datong Dist.,Taipei City 103?, Taiwan (R.O.C.)"
TPEE004109,379670100G,臺北市政府,臺北市市場處,商圈市集,成功中繼市場1F 047與048攤位中間,,TAIFO,106,臺北市,大安區,106臺北市大安區敦化南路二段120號1F,121.5483959,25.0265415,Taipei City Government,Taipei City Market Administration Office,Commercial District and Market,"1F, Between stalls 047 and 048, Chenggong Relay Market",Taipei City,Da’an District,"No. 120,Sec. 2, Dunhua S. Rd., Da’an Dist., Taipei City 106,Taiwan,R.O.C."
TPEE004110,379670100G,臺北市政府,臺北市市場處,商圈市集,成功中繼市場1F 085攤位前,,TAIFO,106,臺北市,大安區,106臺北市大安區敦化南路二段120號1F,121.5483513,25.0264613,Taipei City Government,Taipei City Market Administration Office,Commercial District and Market,"1F, In front of stall 085, Chenggong Relay Market",Taipei City,Da’an District,"No. 120,Sec. 2, Dunhua S. Rd., Da’an Dist., Taipei City 106,Taiwan,R.O.C."
TPEE004111,379670100G,臺北市政府,臺北市市場處,商圈市集,成功中繼市場2F 24攤位前,,TAIFO,106,臺北市,大安區,106臺北市大安區敦化南路二段120號2F,121.5482286,25.0265491,Taipei City Government,Taipei City Market Administration Office,Commercial District and Market,"2F, In front of stall 24, Chenggong Relay Market",Taipei City,Da’an District,"No. 120,Sec. 2, Dunhua S. Rd., Da’an Dist., Taipei City 106,Taiwan,R.O.C."
TPEE004112,379670100G,臺北市政府,臺北市市場處,商圈市集,成功中繼市場2F 136攤位前,,TAIFO,106,臺北市,大安區,106臺北市大安區敦化南路二段120號2F,121.5483107,25.0264373,Taipei City Government,Taipei City Market Administration Office,Commercial District and Market,"2F, In front of stall 136, Chenggong Relay Market",Taipei City,Da’an District,"No. 120,Sec. 2, Dunhua S. Rd., Da’an Dist., Taipei City 106,Taiwan,R.O.C."
TPEE004113,379670100G,臺北市政府,臺北市市場處,商圈市集,民族魚市場1F辦公室外,,TAIFO,104,臺北市,中山區,104臺北市中山區民族東路410巷2弄20號1F,121.5366411,25.0665108,Taipei City Government,Taipei City Market Administration Office,Commercial District and Market,"1F, Left side of the counter, Ethnic Fish Market",Taipei City,Zhongshan District,"No. 20, Aly. 2, Ln. 410, Minzu E. Rd., Zhongshan Dist., Taipei City?104?, Taiwan (R.O.C.)"
TPEE004114,379670100G,臺北市政府,臺北市市場處,商圈市集,民族魚市場B1F電梯口右側,,TAIFO,104,臺北市,中山區,104臺北市中山區民族東路410巷2弄20號B1F,121.5368242,25.0664203,Taipei City Government,Taipei City Market Administration Office,Commercial District and Market,"B1F, Right side of the elevator entrance, Ethnic Fish Market",Taipei City,Zhongshan District,"No. 20, Aly. 2, Ln. 410, Minzu E. Rd., Zhongshan Dist., Taipei City?104?, Taiwan (R.O.C.)"
TPEE004115,379670100G,臺北市政府,臺北市市場處,商圈市集,民族魚市場B2F電梯口右側,,TAIFO,104,臺北市,中山區,104臺北市中山區民族東路410巷2弄20號B2F,121.5368554,25.0664233,Taipei City Government,Taipei City Market Administration Office,Commercial District and Market,"B2F, Right side of the elevator entrance, Ethnic Fish Market",Taipei City,Zhongshan District,"No. 20, Aly. 2, Ln. 410, Minzu E. Rd., Zhongshan Dist., Taipei City?104?, Taiwan (R.O.C.)"
TPEE004116,379530400H,臺北市政府,臺北市交通管制工程處,行政機關,松德大樓交通管制工程處7F處長辦公室門口,,TAIFO,110,臺北市,信義區,110臺北市信義區松德路300號7F,121.5743671,25.0317208,Taipei City Government,Taipei City Traffic Engineering Office,Government Agency,Songde Building Construction Office 7F Director's Office Entrance,Taipei City,Xinyi District,"7F, No. 290, Songlong Road, Xinyi District, Taipei City 110"
TPEE004117,379670100G,臺北市政府,臺北市市場處,商圈市集,K區地下街B1F KB108店前,,TAIFO,100,臺北市,中正區,100臺北市中正區忠孝西路一段47號B1F,121.5165356,25.0468321,Taipei City Government,Taipei City Market Administration Office,Commercial District and Market,"Front of No.KB108 on B1F,K Zone Market Street",Taipei City,Zhongzheng District,"No. 47, Sec. 1, Zhongxiao W. Rd., Zhongzheng Dist., Taipei City 100 ,Taiwan (R.O.C.)"
TPEE004118,379670100G,臺北市政府,臺北市市場處,商圈市集,K區地下街B1F 東側廣場旁消防栓出水口前,,TAIFO,100,臺北市,中正區,100臺北市中正區忠孝西路一段47號B1F,121.5169487,25.0467014,Taipei City Government,Taipei City Market Administration Office,Commercial District and Market,"Next to the plaza on the east side near the fire hydrant on B1F,K Zone Market Street",Taipei City,Zhongzheng District,"No. 47, Sec. 1, Zhongxiao W. Rd., Zhongzheng Dist., Taipei City 100 ,Taiwan (R.O.C.)"
TPEE004119,379670100G,臺北市政府,臺北市市場處,商圈市集,魚類批發市場1F理魚辦公室,,TAIFO,108,臺北市,萬華區,108臺北市萬華區萬大路531號1F,121.4975774,25.0190077,Taipei City Government,Taipei City Market Administration Office,Commercial District and Market,"1F, Fish Administration Office, Fish Wholesale Market",Taipei City,Wanhua District,"No. 531, Wanda Rd., Wanhua Dist., Taipei City?108?, Taiwan (R.O.C.)"
TPEE004120,379670100G,臺北市政府,臺北市市場處,商圈市集,東門市場1F 25、26攤位前,,TAIFO,100,臺北市,中正區,100臺北市中正區金山南路一段134號1F,121.5272063,25.0347255,Taipei City Government,Taipei City Market Administration Office,Commercial District and Market,Tumgmen Market 1F In front of stall 25、26,Taipei City,Zhongzheng District,"1F., No. 134, Sec. 1, Jinshan S. Rd., Zhongzheng Dist., Taipei City?100?, Taiwan (R.O.C.)"
TPEE004121,379670100G,臺北市政府,臺北市市場處,商圈市集,東門市場1F 6、10攤位前,,TAIFO,100,臺北市,中正區,100臺北市中正區金山南路一段134號1F,121.5271483,25.0346983,Taipei City Government,Taipei City Market Administration Office,Commercial District and Market,Tumgmen Market 1F In front of stall 6、10,Taipei City,Zhongzheng District,"1F., No. 134, Sec. 1, Jinshan S. Rd., Zhongzheng Dist., Taipei City?100?, Taiwan (R.O.C.)"
TPEE004122,379670100G,臺北市政府,臺北市市場處,商圈市集,K區地下街B1F西廣場左側,,TAIFO,100,臺北市,中正區,100臺北市中正區忠孝西路一段47號B1F,121.5152281,25.0470908,Taipei City Government,Taipei City Market Administration Office,Commercial District and Market,"Left side of West Plaza on B1F,K Zone Market Street",Taipei City,Zhongzheng District,"No. 47, Sec. 1, Zhongxiao W. Rd., Zhongzheng Dist., Taipei City 100 ,Taiwan (R.O.C.)"
TPEE004123,379670100G,臺北市政府,臺北市市場處,商圈市集,第二果菜批發市場1F 23-08攤位前,,TAIFO,104,臺北市,中山區,104臺北市中山區民族東路336號1F,121.5374086,25.0674848,Taipei City Government,Taipei City Market Administration Office,Commercial District and Market,"1F, In front of stall 23-08, Second Fruit and Vegetable Wholesale Market",Taipei City,Zhongshan District,"No. 336, Minzu E. Rd., Zhongshan Dist., Taipei City?104?, Taiwan (R.O.C.)"
TPEE004124,379670100G,臺北市政府,臺北市市場處,商圈市集,第二果菜批發市場1F 14-02攤位前,,TAIFO,104,臺北市,中山區,104臺北市中山區民族東路336號1F,121.5374498,25.0678021,Taipei City Government,Taipei City Market Administration Office,Commercial District and Market,"1F, In front of stall 14-02, Second Fruit and Vegetable Wholesale Market",Taipei City,Zhongshan District,"No. 336, Minzu E. Rd., Zhongshan Dist., Taipei City?104?, Taiwan (R.O.C.)"
TPEE004125,379670100G,臺北市政府,臺北市市場處,商圈市集,第二果菜批發市場1F 18-02攤位前,,TAIFO,104,臺北市,中山區,104臺北市中山區民族東路336號1F,121.5377425,25.0678027,Taipei City Government,Taipei City Market Administration Office,Commercial District and Market,"1F, In front of stall 18-02, Second Fruit and Vegetable Wholesale Market",Taipei City,Zhongshan District,"No. 336, Minzu E. Rd., Zhongshan Dist., Taipei City?104?, Taiwan (R.O.C.)"
TPEE004126,379670100G,臺北市政府,臺北市市場處,商圈市集,第二果菜批發市場1F 22-03攤位前,,TAIFO,104,臺北市,中山區,104臺北市中山區民族東路336號1F,121.5380322,25.0675977,Taipei City Government,Taipei City Market Administration Office,Commercial District and Market,"1F, In front of stall 22-03, Second Fruit and Vegetable Wholesale Market",Taipei City,Zhongshan District,"No. 336, Minzu E. Rd., Zhongshan Dist., Taipei City?104?, Taiwan (R.O.C.)"
TPEE004127,379670100G,臺北市政府,臺北市市場處,商圈市集,第二果菜批發市場1F 21-07攤位前,,TAIFO,104,臺北市,中山區,104臺北市中山區民族東路336號1F,121.5378404,25.0675765,Taipei City Government,Taipei City Market Administration Office,Commercial District and Market,"1F, In front of stall 21-07, Second Fruit and Vegetable Wholesale Market",Taipei City,Zhongshan District,"No. 336, Minzu E. Rd., Zhongshan Dist., Taipei City?104?, Taiwan (R.O.C.)"
TPEE004128,379670100G,臺北市政府,臺北市市場處,商圈市集,第二果菜批發市場1F 1-02攤位前,,TAIFO,104,臺北市,中山區,104臺北市中山區民族東路336號1F,121.5367068,25.0677599,Taipei City Government,Taipei City Market Administration Office,Commercial District and Market,"1F, In front of stall 1-02, Second Fruit and Vegetable Wholesale Market",Taipei City,Zhongshan District,"No. 336, Minzu E. Rd., Zhongshan Dist., Taipei City?104?, Taiwan (R.O.C.)"
TPEE004129,379670100G,臺北市政府,臺北市市場處,商圈市集,第二果菜批發市場1F 1-09攤位前,,TAIFO,104,臺北市,中山區,104臺北市中山區民族東路336號1F,121.5366324,25.0675203,Taipei City Government,Taipei City Market Administration Office,Commercial District and Market,"1F, In front of stall 1-09, Second Fruit and Vegetable Wholesale Market",Taipei City,Zhongshan District,"No. 336, Minzu E. Rd., Zhongshan Dist., Taipei City?104?, Taiwan (R.O.C.)"
TPEE004130,379670100G,臺北市政府,臺北市市場處,商圈市集,第二果菜批發市場1F 3-07攤位前,,TAIFO,104,臺北市,中山區,104臺北市中山區民族東路336號1F,121.5367984,25.0676038,Taipei City Government,Taipei City Market Administration Office,Commercial District and Market,"1F, In front of stall 3-07, Second Fruit and Vegetable Wholesale Market",Taipei City,Zhongshan District,"No. 336, Minzu E. Rd., Zhongshan Dist., Taipei City?104?, Taiwan (R.O.C.)"
TPEE004131,379670100G,臺北市政府,臺北市市場處,商圈市集,第二果菜批發市場1F 6-01攤位前,,TAIFO,104,臺北市,中山區,104臺北市中山區民族東路336號1F,121.5369918,25.0677942,Taipei City Government,Taipei City Market Administration Office,Commercial District and Market,"1F, In front of stall 6-01, Second Fruit and Vegetable Wholesale Market",Taipei City,Zhongshan District,"No. 336, Minzu E. Rd., Zhongshan Dist., Taipei City?104?, Taiwan (R.O.C.)"
TPEE004132,379670100G,臺北市政府,臺北市市場處,商圈市集,第二果菜批發市場1F 9-02攤位前,,TAIFO,104,臺北市,中山區,104臺北市中山區民族東路336號1F,121.5371991,25.0678106,Taipei City Government,Taipei City Market Administration Office,Commercial District and Market,"1F, In front of stall 9-02, Second Fruit and Vegetable Wholesale Market",Taipei City,Zhongshan District,"No. 336, Minzu E. Rd., Zhongshan Dist., Taipei City?104?, Taiwan (R.O.C.)"
TPEE004133,379670100G,臺北市政府,臺北市市場處,商圈市集,第二果菜批發市場1F 6-09攤位前,,TAIFO,104,臺北市,中山區,104臺北市中山區民族東路336號1F,121.5369821,25.0675061,Taipei City Government,Taipei City Market Administration Office,Commercial District and Market,"1F, In front of stall 6-09, Second Fruit and Vegetable Wholesale Market",Taipei City,Zhongshan District,"No. 336, Minzu E. Rd., Zhongshan Dist., Taipei City?104?, Taiwan (R.O.C.)"
TPEE004134,379670100G,臺北市政府,臺北市市場處,商圈市集,第二果菜批發市場1F 17-11攤位前,,TAIFO,104,臺北市,中山區,104臺北市中山區民族東路336號1F,121.5376858,25.0675707,Taipei City Government,Taipei City Market Administration Office,Commercial District and Market,"1F, In front of stall 17-11, Second Fruit and Vegetable Wholesale Market",Taipei City,Zhongshan District,"No. 336, Minzu E. Rd., Zhongshan Dist., Taipei City?104?, Taiwan (R.O.C.)"
TPEE004135,379670100G,臺北市政府,臺北市市場處,商圈市集,第二果菜批發市場1F 19-12攤位前,,TAIFO,104,臺北市,中山區,104臺北市中山區民族東路336號1F,121.5377767,25.0673481,Taipei City Government,Taipei City Market Administration Office,Commercial District and Market,"1F, In front of stall 19-12, Second Fruit and Vegetable Wholesale Market",Taipei City,Zhongshan District,"No. 336, Minzu E. Rd., Zhongshan Dist., Taipei City?104?, Taiwan (R.O.C.)"
TPEE004136,379670100G,臺北市政府,臺北市市場處,商圈市集,第二果菜批發市場1F 22-12攤位前,,TAIFO,104,臺北市,中山區,104臺北市中山區民族東路336號1F,121.5378891,25.0673763,Taipei City Government,Taipei City Market Administration Office,Commercial District and Market,"1F, In front of stall 22-12, Second Fruit and Vegetable Wholesale Market",Taipei City,Zhongshan District,"No. 336, Minzu E. Rd., Zhongshan Dist., Taipei City?104?, Taiwan (R.O.C.)"
